PAGE HITS,USER-AGENT-STRING,DEVICE TYPE,DEVICE MAKER,DEVICE MODEL,DEVICE MODEL VERSION,OS,OS VERSION,OS MAKER,BROWSER,BROWSER VERSION,APPLICATION,APPLICATION VERSION,LANGUAGE CODE,COUNTRY CODE,UNKNOWN PROPERTIES
19119,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11",Computer,Unknown,Computer,Unknown,WINDOWS,XP,Microsoft Corporation,Chrome,20.0.1132.57,Unknown,Unknown,Unknown,Unknown,6
19083,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; it-IT) Times/1.3.2",Smartphone,Apple,iPhone,iPhone,iOS,6.0,Apple Inc.,Mozilla,Unknown,Times,1.3.2,it,IT,1
19082,"Mozilla/5.0 (Linux; U; Android 2.2.1; en-gb; HTC Wildfire Build/FRG83D) Times/1.2.3",Smartphone,HTC,Wildfire,Unknown,ANDROID,2.2.1,Google Inc.,Mozilla,Unknown,Times,1.2.3,en,gb,2
18975,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; nl-BE) iPadTimesAnvil/2.8.1",Tablet,Apple,iPad,iPad,iOS,6.0,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.8.1,nl,BE,1
18920,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; HTC Desire S Build/GRJ90) Times/1.2.3",Smartphone,HTC,Desire S,Unknown,ANDROID,2.3.5,Google Inc.,Mozilla,Unknown,Times,1.2.3,en,gb,2
18812,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; zh-CN) Times of London/1.3.2",Smartphone,Apple,iPhone,iPhone,iOS,6.0,Apple Inc.,Mozilla,Unknown,Times of London,1.3.2,zh,CN,1
18777,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E)",Computer,Unknown,Computer,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,6
18746,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-PK) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,en,PK,1
18744,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; GT-I9000 Build/GINGERBREAD) Times/1.3.0",Smartphone,Unknown,GT-I9000,Unknown,ANDROID,2.3.5,Google Inc.,Mozilla,Unknown,Times,1.3.0,en,gb,3
18736,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; en-BZ) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,5.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,en,BZ,1
18615,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; GT-I9100 Build/IML74K) Times/1.2.3",Smartphone,Unknown,GT-I9100,Unknown,ANDROID,4.0.3,Google Inc.,Mozilla,Unknown,Times,1.2.3,en,gb,3
18538,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_1 like Mac OS X; en-GB) iPadTimes/2.4",Tablet,Apple,iPad,iPad,iOS,4.3.1,Apple Inc.,Mozilla,Unknown,iPadTimes,2.4,en,GB,1
18473,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; pt-PT) Sunday Times/223",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,Sunday Times,223,pt,PT,1
18428,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-ZA) iPadTimesAnvil/2.8",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.8,en,ZA,1
18394,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; tr-TR) iPadTimesAnvil/2.8.1",Tablet,Apple,iPad,iPad,iOS,6.0,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.8.1,tr,TR,1
18352,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-IE) Sunday Times/2.1.1",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,Sunday Times,2.1.1,en,IE,1
18312,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENUS)",Computer,Unknown,Computer,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,Unknown,6
18300,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-I9300 Build/IMM76D) Times/1.2.3",Smartphone,Unknown,GT-I9300,Unknown,ANDROID,4.0.4,Google Inc.,Mozilla,Unknown,Times,1.2.3,en,gb,3
18134,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; zh-HK) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,zh,HK,1
18095,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A405 Safari/8536.25",Smartphone,Apple,iPhone,iPhone,iOS,6.0,Apple Inc.,Safari,6.0,Unknown,Unknown,Unknown,Unknown,4
17926,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; en-AU) Times/1.3.1",Smartphone,Apple,iPhone,iPhone,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,Times,1.3.1,en,AU,1
17900,"Mozilla/5.0 (Windows NT 6.1; rv:13.0) Gecko/20100101 Firefox/13.0.1",Computer,Unknown,Computer,Unknown,WINDOWS,7,Microsoft Corporation,Firefox,13.0.1,Unknown,Unknown,Unknown,Unknown,6
17890,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; pt-BR) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,6.0,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,pt,BR,1
17869,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727)",Computer,Unknown,Computer,Unknown,WINDOWS,XP,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,6
17866,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; Transformer TF101 Build/IML74K) Times/1.3.0",Tablet,Unknown,Transformer TF101,Unknown,ANDROID,4.0.3,Google Inc.,Mozilla,Unknown,Times,1.3.0,en,gb,3
17865,"Mozilla/5.0 (iPod touch; U; CPU iPhone OS 4_2_1 like Mac OS X; en-GB) Times/1.0.2",Smartphone,Apple,iPod touch,iPod touch,iOS,4.2.1,Apple Inc.,Mozilla,Unknown,Times,1.0.2,en,GB,1
17857,"Mozilla/5.0 (Windows NT 5.1; rv:13.0) Gecko/20100101 Firefox/13.0.1",Computer,Unknown,Computer,Unknown,WINDOWS,XP,Microsoft Corporation,Firefox,13.0.1,Unknown,Unknown,Unknown,Unknown,6
17840,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.5; rv:14.0) Gecko/20100101 Firefox/14.0.1",Computer,Apple,Computer,Unknown,MAC OS X,10.5,Apple Inc.,Firefox,14.0.1,Unknown,Unknown,Unknown,Unknown,5
17789,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3)",Computer,Unknown,Computer,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,6
17677,"Opera/9.80 (Windows NT 6.1; WOW64; U; en) Presto/2.10.289 Version/12.02",Computer,Unknown,Computer,Unknown,WINDOWS,7,Microsoft Corporation,Opera,12.02,Unknown,Unknown,Unknown,Unknown,6
17608,"Mozilla/5.0 (Linux; U; Android 2.3.7; en-gb; ST25i Build/6.0.B.1.564) Times/1.3.0",Smartphone,Unknown,ST25i,Unknown,ANDROID,2.3.7,Google Inc.,Mozilla,Unknown,Times,1.3.0,en,gb,3
17581,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1 like Mac OS X; en-GB) Times/1.3",Smartphone,Apple,iPhone,iPhone,iOS,5.1,Apple Inc.,Mozilla,Unknown,Times,1.3,en,GB,1
17537,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0 like Mac OS X; en-GB) iPadTimesAnvil/2.8",Tablet,Apple,iPad,iPad,iOS,5.0,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.8,en,GB,1
17504,"Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; HTC Wildfire S Build/GRJ90) Times/1.3.0",Smartphone,HTC,Wildfire S,Unknown,ANDROID,2.3.5,Google Inc.,Mozilla,Unknown,Times,1.3.0,en,gb,2
17433,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; de-DE) Sunday Times/223",Tablet,Apple,iPad,iPad,iOS,6.0,Apple Inc.,Mozilla,Unknown,Sunday Times,223,de,DE,1
17418,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",Computer,Unknown,Computer,Unknown,WINDOWS,Vista,Microsoft Corporation,Safari,5.1.7,Unknown,Unknown,Unknown,Unknown,6
17409,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)",Computer,Unknown,Computer,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,7.0,Unknown,Unknown,Unknown,Unknown,6
17405,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MALC)",Computer,Unknown,Computer,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,Unknown,6
17398,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.90 Safari/537.1",Computer,Apple,Computer,Unknown,MAC OS X,10.5.8,Apple Inc.,Chrome,21.0.1180.90,Unknown,Unknown,Unknown,Unknown,5
17329,"Mozilla/5.0 (Windows NT 5.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2",Computer,Unknown,Computer,Unknown,WINDOWS,XP,Microsoft Corporation,Firefox,10.0.2,Unknown,Unknown,Unknown,Unknown,6
17306,"Mozilla/5.0 (Linux; U; Android 2.3.6; en-gb; GT-S7500 Build/GINGERBREAD) Times/1.3.0",Smartphone,Unknown,GT-S7500,Unknown,ANDROID,2.3.6,Google Inc.,Mozilla,Unknown,Times,1.3.0,en,gb,3
17139,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-IE) iPadTimesAnvil/2.8",Tablet,Apple,iPad,iPad,iOS,6.0,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.8,en,IE,1
17099,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; cy-GB) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,cy,GB,1
17098,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:14.0) Gecko/20100101 Firefox/14.0.1",Computer,Apple,Computer,Unknown,MAC OS X,10.8,Apple Inc.,Firefox,14.0.1,Unknown,Unknown,Unknown,Unknown,5
17081,"Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko/20100101 Firefox/11.0",Computer,Unknown,Computer,Unknown,WINDOWS,XP,Microsoft Corporation,Firefox,11.0,Unknown,Unknown,Unknown,Unknown,6
17002,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4",Computer,Unknown,Computer,Unknown,WINDOWS,Vista,Microsoft Corporation,Chrome,22.0.1229.79,Unknown,Unknown,Unknown,Unknown,6
16948,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:12.0) Gecko/20100101 Firefox/12.0",Computer,Apple,Computer,Unknown,MAC OS X,10.6,Apple Inc.,Firefox,12.0,Unknown,Unknown,Unknown,Unknown,5
16871,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-IN) iPadTimesAnvil/2.8.1",Tablet,Apple,iPad,iPad,iOS,6.0,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.8.1,en,IN,1
16819,"Mozilla/5.0 (iPad; U; CPU iPhone OS 3_2 like Mac OS X; en-US) iPadTimes/2.4",Tablet,Apple,iPad,iPad,iOS,3.2,Apple Inc.,Mozilla,Unknown,iPadTimes,2.4,en,US,1
16728,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; fr-BE) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,fr,BE,1
16723,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C)",Computer,Unknown,Computer,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,6
16645,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; nl-NL) Times of London/1.3.2",Smartphone,Apple,iPhone,iPhone,iOS,6.0,Apple Inc.,Mozilla,Unknown,Times of London,1.3.2,nl,NL,1
16500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",Computer,Apple,Computer,Unknown,MAC OS X,10.6.8,Apple Inc.,Safari,5.1.1,Unknown,Unknown,Unknown,Unknown,5
16395,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; yie9)",Computer,Unknown,Computer,Unknown,WINDOWS,Vista,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,Unknown,6
16342,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MANM)",Computer,Unknown,Computer,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,Unknown,6
16316,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)",Computer,Unknown,Computer,Unknown,WINDOWS,XP,Microsoft Corporation,Internet Explorer,7.0,Unknown,Unknown,Unknown,Unknown,6
16273,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-NA) iPadTimesAnvil/2.8.1",Tablet,Apple,iPad,iPad,iOS,6.0,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.8.1,en,NA,1
16226,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-gb; MK16i Build/4.0.2.A.0.62) Times/1.3.0",Smartphone,Unknown,MK16i,Unknown,ANDROID,2.3.4,Google Inc.,Mozilla,Unknown,Times,1.3.0,en,gb,3
16222,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-us; GT-I9300 Build/IMM76D) Times/1.3.0",Smartphone,Unknown,GT-I9300,Unknown,ANDROID,4.0.4,Google Inc.,Mozilla,Unknown,Times,1.3.0,en,us,3
16220,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; ru-RU) iPadTimesAnvil/2.8.1",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.8.1,ru,RU,1
16214,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; el-GR) iPadTimesAnvil/2.8.1",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.8.1,el,GR,1
16115,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-BE) Sunday Times/223",Tablet,Apple,iPad,iPad,iOS,6.0,Apple Inc.,Mozilla,Unknown,Sunday Times,223,en,BE,1
16093,"Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; yie9)",Computer,Unknown,Computer,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,9.0,Unknown,Unknown,Unknown,Unknown,6
16045,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; en-CA) Times of London/1.3",Smartphone,Apple,iPhone,iPhone,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,Times of London,1.3,en,CA,1
16010,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; ca-ES) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,ca,ES,1
16001,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_3 like Mac OS X; tr-TR) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,4.3.3,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,tr,TR,1
15924,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; MS-RTC LM 8)",Computer,Unknown,Computer,Unknown,WINDOWS,XP,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,6
15915,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; zh-CN) Times of London/1.3",Smartphone,Apple,iPhone,iPhone,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,Times of London,1.3,zh,CN,1
15872,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; nb-NO) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,6.0,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,nb,NO,1
15857,"Mozilla/5.0 (Linux; U; Android 2.3.4; en-gb; GT-I9100P Build/GINGERBREAD) Times/1.2.3",Smartphone,Unknown,GT-I9100P,Unknown,ANDROID,2.3.4,Google Inc.,Mozilla,Unknown,Times,1.2.3,en,gb,3
15850,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; fr-BE) iPadTimesAnvil/2.8.1",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.8.1,fr,BE,1
15692,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_2 like Mac OS X; fr-CH) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,4.3.2,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,fr,CH,1
15691,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; da-DK) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,6.0,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,da,DK,1
15686,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; en-SG) Times/1.3.2",Smartphone,Apple,iPhone,iPhone,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,Times,1.3.2,en,SG,1
15651,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-SG) Sunday Times/2.1.1",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,Sunday Times,2.1.1,en,SG,1
15559,"Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; GT-P3110 Build/IML74K) Times/1.3.0",Smartphone,Unknown,GT-P3110,Unknown,ANDROID,4.0.3,Google Inc.,Mozilla,Unknown,Times,1.3.0,en,gb,3
15531,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; it-IT) Sunday Times/223",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,Sunday Times,223,it,IT,1
15503,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",Computer,Unknown,Computer,Unknown,WINDOWS,7,Microsoft Corporation,Safari,5.1.7,Unknown,Unknown,Unknown,Unknown,6
15468,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-MT) Sunday Times/223",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,Sunday Times,223,en,MT,1
15444,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",Computer,Apple,Computer,Unknown,MAC OS X,10.7.2,Apple Inc.,Safari,5.1.2,Unknown,Unknown,Unknown,Unknown,5
15366,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; da-DK) Sunday Times/223",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,Sunday Times,223,da,DK,1
15267,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_0 like Mac OS X; en-GB) Times/1.2.1",Smartphone,Apple,iPhone,iPhone,iOS,4.0,Apple Inc.,Mozilla,Unknown,Times,1.2.1,en,GB,1
15236,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; de-DE) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,6.0,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,de,DE,1
15181,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; nb-NO) Sunday Times/223",Tablet,Apple,iPad,iPad,iOS,6.0,Apple Inc.,Mozilla,Unknown,Sunday Times,223,nb,NO,1
15170,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; en-ZA) iPadTimes/2.4",Tablet,Apple,iPad,iPad,iOS,4.3.5,Apple Inc.,Mozilla,Unknown,iPadTimes,2.4,en,ZA,1
15160,"Mozilla/5.0 (Linux; U; Android 4.1.1; en-us; Galaxy Nexus Build/JRO03C) Times/1.3.0",Smartphone,Unknown,Galaxy Nexus,Unknown,ANDROID,4.1.1,Google Inc.,Mozilla,Unknown,Times,1.3.0,en,us,3
15150,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_1 like Mac OS X; en-US) iPadTimesAnvil/2.8.1",Tablet,Apple,iPad,iPad,iOS,4.3.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.8.1,en,US,1
15096,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)",Computer,Unknown,Computer,Unknown,WINDOWS,7,Microsoft Corporation,Internet Explorer,7.0,Unknown,Unknown,Unknown,Unknown,6
15081,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-GB@calendar=buddhist) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,Unknown,Unknown,3
15064,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/534.57.5 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.4",Computer,Apple,Computer,Unknown,MAC OS X,10.7.4,Apple Inc.,Safari,5.1.7,Unknown,Unknown,Unknown,Unknown,5
15062,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; en-NZ) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,5.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,en,NZ,1
15054,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; it-IT) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,5.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,it,IT,1
14988,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_4 like Mac OS X; en-US) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,4.3.4,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,en,US,1
14914,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_2_1 like Mac OS X; en-US) iPadTimesAnvil/2.5",Tablet,Apple,iPad,iPad,iOS,4.2.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.5,en,US,1
14894,"Opera/9.80 (Macintosh; Intel Mac OS X 10.6.8; U; en) Presto/2.10.289 Version/12.02",Computer,Apple,Computer,Unknown,MAC OS X,10.6.8,Apple Inc.,Opera,12.02,Unknown,Unknown,Unknown,Unknown,5
14831,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; es-ES) Sunday Times/223",Tablet,Apple,iPad,iPad,iOS,6.0,Apple Inc.,Mozilla,Unknown,Sunday Times,223,es,ES,1
14831,"Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; hu-HU) iPadTimesAnvil/2.7",Tablet,Apple,iPad,iPad,iOS,5.1.1,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.7,hu,HU,1
14811,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.82 Safari/537.1",Computer,Apple,Computer,Unknown,MAC OS X,10.7.4,Apple Inc.,Chrome,21.0.1180.82,Unknown,Unknown,Unknown,Unknown,5
14747,"Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; fr-FR) iPadTimesAnvil/2.8.1",Tablet,Apple,iPad,iPad,iOS,4.3.5,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.8.1,fr,FR,1
14714,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2)",Computer,Unknown,Computer,Unknown,WINDOWS,XP,Microsoft Corporation,Internet Explorer,8.0,Unknown,Unknown,Unknown,Unknown,6
14684,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_0_1 like Mac OS X; en-GB) Times/1.0.2",Smartphone,Apple,iPhone,iPhone,iOS,5.0.1,Apple Inc.,Mozilla,Unknown,Times,1.0.2,en,GB,1
14592,"Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-CA) iPadTimesAnvil/2.8",Tablet,Apple,iPad,iPad,iOS,6.0,Apple Inc.,Mozilla,Unknown,iPadTimesAnvil,2.8,en,CA,1
