PAGE HITS,USER-AGENT-STRING,DEVICE TYPE,DEVICE MAKER,DEVICE MODEL,DEVICE MODEL VERSION,OS,OS VERSION,BROWSER,BROWSER VERSION,UNKNOWN PROPERTIES
8764,Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; en-NZ) Times/1.3.1,Mobile,Apple,iPhone,iPhone,iOS,5.1.1,Mozilla,Unknown,1
8763,Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_1 like Mac OS X; en-GB) Times/1.0.2,Mobile,Apple,iPhone,iPhone,iOS,4.1,Mozilla,Unknown,1
8739,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; en-BM) iPadTimesAnvil/2.7,Mobile,Apple,iPad,iPad,iOS,5.1,Mozilla,Unknown,1
8736,Mozilla/5.0 (iPod touch; U; CPU iPhone OS 5_1 like Mac OS X; en-GB) Times/1.3.1,Mobile,Apple,iPod touch,iPod touch,iOS,5.1,Mozilla,Unknown,1
8731,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322),Computer,Unknown,Unknown,Unknown,Windows,XP,Internet Explorer,7.0,3
8688,Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_4 like Mac OS X; en-GB) Times/1.0.2,Mobile,Apple,iPhone,iPhone,iOS,4.3.4,Mozilla,Unknown,1
8682,Mozilla/4.0 (compatible; MSIE 7.0; Windows Phone OS 7.0; Trident/3.1; IEMobile/7.0; NOKIA; Lumia 610) TheTimes.App,Mobile,NOKIA,Lumia 610,Lumia 610,Windows,Mobile 7,Internet Explorer,7.0,0
8648,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/537.4 (KHTML like Gecko) Chrome/22.0.1229.79 Safari/537.4,Computer,Apple,Unknown,Unknown,Mac OS X,10.8.1,Chrome,22.0.1229.79,2
8648,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; InfoPath.3),Computer,Unknown,Unknown,Unknown,Windows,7,Internet Explorer,8.0,3
8622,Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; nb-NO) iPadTimesAnvil/2.8,Tablet,Apple,iPad,iPad,iOS,6.0,Mozilla,Unknown,1
8613,Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; it-IT) Sunday Times/223,Tablet,Apple,iPad,iPad,iOS,6.0,Mozilla,Unknown,1
8563,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; WOW64; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; MS-RTC LM 8),Computer,Unknown,Unknown,Unknown,Windows,XP,Internet Explorer,8.0,3
8557,Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML like Gecko) Version/5.1 Mobile/9B208 Safari/7534.48.3,Mobile,Apple,iPhone,iPhone,iOS,5.1.1,Safari,5.1,0
8535,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; cs-CZ) iPadTimesAnvil/2.7,Mobile,Apple,iPad,iPad,iOS,5.1.1,Mozilla,Unknown,1
8528,Mozilla/5.0 (Linux; U; Android 2.3.4; en-gb; MID Build/GRJ22) Times/1.3.0,Mobile,Unknown,MID,Unknown,Android,2.3.4,Mozilla,Unknown,3
8524,Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; ms-BN) iPadTimesAnvil/2.7,Tablet,Apple,iPad,iPad,iOS,6.0,Mozilla,Unknown,1
8507,Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; en-US) iPadTimesAnvil/2.8,Mobile,Apple,iPad,iPad,iOS,4.3.5,Mozilla,Unknown,1
8505,Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X; en-us) AppleWebKit/534.46.0 (KHTML like Gecko) CriOS/21.0.1180.82 Mobile/10A403 Safari/7534.48.3,Tablet,Apple,iPad,iPad,iOS,6.0,Safari,Unknown,1
8409,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E),Computer,Unknown,Unknown,Unknown,Windows,XP,Internet Explorer,8.0,3
8407,Mozilla/5.0 (Linux; U; Android 2.1-update1; en-gb; GT-I9000 Build/ECLAIR) Times/1.2.3,Mobile,Unknown,GT-I9000,Unknown,Android,2.1,Mozilla,Unknown,3
8391,Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; en-HK) iPadTimesAnvil/2.7,Mobile,Apple,iPad,iPad,iOS,4.3.5,Mozilla,Unknown,1
8384,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; et-EE) iPadTimesAnvil/2.7,Mobile,Apple,iPad,iPad,iOS,5.1.1,Mozilla,Unknown,1
8375,Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; sv-SE) Sunday Times/223,Tablet,Apple,iPad,iPad,iOS,6.0,Mozilla,Unknown,1
8361,Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_4 like Mac OS X; en-GB) iPadTimesAnvil/2.5,Mobile,Apple,iPad,iPad,iOS,4.3.4,Mozilla,Unknown,1
8352,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MASP),Computer,Unknown,Unknown,Unknown,Windows,7,Internet Explorer,9.0,3
8331,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0; GTB7.4; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.5.30729; .NET CLR 3.0.30618; .NET4.0C),Computer,Unknown,Unknown,Unknown,Windows,Vista,Internet Explorer,8.0,3
8330,Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; Kindle Fire Build/GINGERBREAD) Times/1.0,Tablet,Unknown,Kindle Fire,Unknown,Android,2.3.4,Mozilla,Unknown,3
8328,Mozilla/5.0 (iPad; CPU OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3,Tablet,Apple,iPad,iPad,iOS,5.0,Safari,5.1,0
8310,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; de-CH) iPadTimesAnvil/2.8,Mobile,Apple,iPad,iPad,iOS,5.1.1,Mozilla,Unknown,1
8292,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-MU) iPadTimesAnvil/2.7,Mobile,Apple,iPad,iPad,iOS,5.1.1,Mozilla,Unknown,1
8288,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; en-us) AppleWebKit/533.20.25 (KHTML like Gecko) Version/5.0.4 Safari/533.20.27,Computer,Apple,Unknown,Unknown,Mac OS X,10.6.7,Safari,5.0.4,2
8288,Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; de-DE) iPadTimesAnvil/2.8,Tablet,Apple,iPad,iPad,iOS,6.0,Mozilla,Unknown,1
8207,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB7.4; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),Computer,Unknown,Unknown,Unknown,Windows,XP,Internet Explorer,7.0,3
8172,Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; gsw-CH) iPadTimesAnvil/2.7,Tablet,Apple,iPad,iPad,iOS,6.0,Mozilla,Unknown,1
8165,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; MATM),Computer,Unknown,Unknown,Unknown,Windows,7,Internet Explorer,9.0,3
8152,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-IN) Sunday Times/223,Mobile,Apple,iPad,iPad,iOS,5.1.1,Mozilla,Unknown,1
8149,Mozilla/5.0 (Linux; U; Android 3.1; en-gb; GT-P7500 Build/HMJ37) Times/1.3.0,Tablet,Unknown,GT-P7500,Unknown,Android,3.1,Mozilla,Unknown,3
8143,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0_1 like Mac OS X; el-GR) iPadTimesAnvil/2.7,Mobile,Apple,iPad,iPad,iOS,5.0.1,Mozilla,Unknown,1
8127,Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; GT-N7000 Build/GINGERBREAD) Times/1.3.0,Mobile,Unknown,GT-N7000,Unknown,Android,2.3.5,Mozilla,Unknown,3
8120,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; ko-KR) iPadTimesAnvil/2.8,Mobile,Apple,iPad,iPad,iOS,5.1.1,Mozilla,Unknown,1
8114,Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; GT-I9100 Build/IML74K) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 Mobile Safari/534.30,Mobile,Unknown,GT-I9100,Unknown,Android,4.0.3,Safari,4.0,2
8113,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.8 (KHTML like Gecko; Google Web Preview) Chrome/19.0.1084.36 Safari/536.8,Computer,Unknown,Unknown,Unknown,Linux,Unknown,Chrome,19.0.1084.36,4
8105,Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-NG) iPadTimesAnvil/2.8.1,Tablet,Apple,iPad,iPad,iOS,6.0,Mozilla,Unknown,1
8088,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3),Computer,Unknown,Unknown,Unknown,Windows,7,Internet Explorer,8.0,3
8086,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; en-MT) iPadTimesAnvil/2.8,Mobile,Apple,iPad,iPad,iOS,5.1.1,Mozilla,Unknown,1
8085,Mozilla/5.0 (iPhone; CPU iPhone OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML like Gecko) Version/5.1 Mobile/9B179 Safari/7534.48.3,Mobile,Apple,iPhone,iPhone,iOS,5.1,Safari,5.1,0
8079,Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-P5110 Build/IMM76D) AppleWebKit/534.30 (KHTML like Gecko) Version/4.0 Safari/534.30,Mobile,Unknown,GT-P5110,Unknown,Android,4.0.4,Safari,4.0,2
8070,Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; de-DE) iPadTimesAnvil/2.7,Mobile,Apple,iPad,iPad,iOS,4.3.5,Mozilla,Unknown,1
8058,Mozilla/5.0 (iPad; CPU OS 5_1 like Mac OS X) AppleWebKit/534.46 (KHTML like Gecko) Mobile/9B176,Tablet,Apple,iPad,iPad,iOS,5.1,Apple Mail,Unknown,1
8039,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3),Computer,Unknown,Unknown,Unknown,Windows,7,Internet Explorer,8.0,3
8027,Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; ja-JP) Times/1.3.1,Mobile,Apple,iPhone,iPhone,iOS,5.1.1,Mozilla,Unknown,1
8027,Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; nl-NL) iPadTimesAnvil/2.7,Mobile,Apple,iPad,iPad,iOS,4.3.5,Mozilla,Unknown,1
8026,Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_3 like Mac OS X; en-IE) Times/1.3.1,Mobile,Apple,iPhone,iPhone,iOS,4.3.3,Mozilla,Unknown,1
8020,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0_1 like Mac OS X; en-TT) iPadTimesAnvil/2.7,Mobile,Apple,iPad,iPad,iOS,5.0.1,Mozilla,Unknown,1
8014,Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; GT-P7510 Build/IMM76D) Times/1.3.0,Mobile,Unknown,GT-P7510,Unknown,Android,4.0.4,Mozilla,Unknown,3
8012,Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; de-CH) Times of London/1.3.2,Mobile,Apple,iPhone,iPhone,iOS,6.0,Mozilla,Unknown,1
7942,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),Computer,Unknown,Unknown,Unknown,Windows,XP,Internet Explorer,8.0,3
7899,Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.1 (KHTML like Gecko) Chrome/21.0.1180.89 Safari/537.1,Computer,Unknown,Unknown,Unknown,Linux,Unknown,Chrome,21.0.1180.89,4
7895,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_0_1 like Mac OS X; nl-BE) iPadTimesAnvil/2.7,Mobile,Apple,iPad,iPad,iOS,5.0.1,Mozilla,Unknown,1
7885,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1,Computer,Unknown,Unknown,Unknown,Linux,Unknown,Firefox,15.0.1,4
7882,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727),Computer,Unknown,Unknown,Unknown,Windows,XP,Internet Explorer,7.0,3
7876,Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_3 like Mac OS X; en-SG) iPadTimesAnvil/2.8.1,Mobile,Apple,iPad,iPad,iOS,4.3.3,Mozilla,Unknown,1
7867,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; NP07; NP07),Computer,Unknown,Unknown,Unknown,Windows,7,Internet Explorer,9.0,3
7858,Mozilla/5.0 (Linux; U; Android 4.0.3; en-gb; HTC Sensation Z710e Build/IML74K) Times/1.2,Mobile,HTC,Sensation Z710e,Unknown,Android,4.0.3,Mozilla,Unknown,2
7856,Mozilla/5.0 (iPhone; U; CPU iPhone OS 6_0 like Mac OS X; nb-NO) Times/1.3.2,Mobile,Apple,iPhone,iPhone,iOS,6.0,Mozilla,Unknown,1
7847,Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; de-CH) Times of London/1.3,Mobile,Apple,iPhone,iPhone,iOS,5.1.1,Mozilla,Unknown,1
7832,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDS; .NET4.0C),Computer,Unknown,Unknown,Unknown,Windows,7,Internet Explorer,7.0,3
7822,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; tr-TR) iPadTimesAnvil/2.8.1,Mobile,Apple,iPad,iPad,iOS,5.1.1,Mozilla,Unknown,1
7814,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1 like Mac OS X; nb-NO) iPadTimesAnvil/2.7,Mobile,Apple,iPad,iPad,iOS,5.1,Mozilla,Unknown,1
7810,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; zh-CN) Sunday Times/223,Mobile,Apple,iPad,iPad,iOS,5.1.1,Mozilla,Unknown,1
7805,Mozilla/5.0 (iPad; U; CPU OS 4_2_1 like Mac OS X; en-gb) AppleWebKit/533.17.9 (KHTML like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5,Tablet,Apple,iPad,iPad,iOS,4.2.1,Safari,5.0.2,0
7784,Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_3 like Mac OS X; cy-GB) Times/1.3.1,Mobile,Apple,iPhone,iPhone,iOS,4.3.3,Mozilla,Unknown,1
7783,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; en-us) AppleWebKit/533.21.1 (KHTML like Gecko) Version/5.0.5 Safari/533.21.1,Computer,Apple,Unknown,Unknown,Mac OS X,10.6.7,Safari,5.0.5,2
7767,Mozilla/5.0 (Linux; U; Android 2.3.4; en-gb; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML like Gecko) Version/4.0 Mobile Safari/533.1,Mobile,Unknown,GT-I9100,Unknown,Android,2.3.4,Safari,4.0,2
7746,Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_3 like Mac OS X; en-AU) Sunday Times/223,Mobile,Apple,iPad,iPad,iOS,4.3.3,Mozilla,Unknown,1
7742,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; MAMD),Computer,Unknown,Unknown,Unknown,Windows,7,Internet Explorer,9.0,3
7737,Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_5 like Mac OS X; en-US) Times/1.2.1,Mobile,Apple,iPhone,iPhone,iOS,4.3.5,Mozilla,Unknown,1
7728,Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.11 (KHTML like Gecko) Chrome/20.0.1132.47 Safari/536.11,Computer,Unknown,Unknown,Unknown,Windows,XP,Chrome,20.0.1132.47,3
7723,Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML like Gecko) Version/4.0.4 Mobile/7B367 Safari/531.21.10,Tablet,Apple,iPad,iPad,iOS,3.2,Safari,4.0.4,0
7721,Mozilla/5.0 (Linux; U; Android 2.2.2; en-gb; GT-B7510 Build/FROYO) Times/1.2.3,Mobile,Unknown,GT-B7510,Unknown,Android,2.2.2,Mozilla,Unknown,3
7720,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2),Computer,Unknown,Unknown,Unknown,Windows,XP,Internet Explorer,8.0,3
7709,Mozilla/5.0 (iPod touch; U; CPU iPhone OS 6_0 like Mac OS X; en-US) Times of London/1.3.2,Mobile,Apple,iPod touch,iPod touch,iOS,6.0,Mozilla,Unknown,1
7705,Mozilla/5.0 (Linux; U; Android 2.3.6; en-gb; U8815 Build/HuaweiU8815C02B892) Times/1.3.0,Mobile,Unknown,U8815,Unknown,Android,2.3.6,Mozilla,Unknown,3
7704,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,Computer,Unknown,Unknown,Unknown,Windows,7,Firefox,11.0,3
7701,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.4; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E),Computer,Unknown,Unknown,Unknown,Windows,XP,Internet Explorer,8.0,3
7692,Mozilla/5.0 (Linux; U; Android 4.0.3; en-ie; GT-I9100 Build/IML74K) Times/1.3.0,Mobile,Unknown,GT-I9100,Unknown,Android,4.0.3,Mozilla,Unknown,3
7684,Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; nb-NO) Times/1.3.1,Mobile,Apple,iPhone,iPhone,iOS,5.1.1,Mozilla,Unknown,1
7672,Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; es-ES) Times/1.3.2,Mobile,Apple,iPhone,iPhone,iOS,5.1.1,Mozilla,Unknown,1
7655,Mozilla/5.0 (Windows NT 6.0; rv:16.0) Gecko/20100101 Firefox/16.0,Computer,Unknown,Unknown,Unknown,Windows,Vista,Firefox,16.0,3
7652,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; hr-HR) iPadTimesAnvil/2.7,Mobile,Apple,iPad,iPad,iOS,5.1.1,Mozilla,Unknown,1
7645,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; de-DE) Sunday Times/2.1.1,Mobile,Apple,iPad,iPad,iOS,5.1.1,Mozilla,Unknown,1
7635,Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_5 like Mac OS X; en-AU) iPadTimesAnvil/2.5,Mobile,Apple,iPad,iPad,iOS,4.3.5,Mozilla,Unknown,1
7625,Mozilla/5.0 (iPad; U; CPU iPhone OS 4_3_3 like Mac OS X; en-AU) iPadTimes/2.4,Mobile,Apple,iPad,iPad,iOS,4.3.3,Mozilla,Unknown,1
7618,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; InfoPath.3; .NET4.0C; .NET4.0E),Computer,Unknown,Unknown,Unknown,Windows,7,Internet Explorer,8.0,3
7610,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB7.4),Computer,Unknown,Unknown,Unknown,Windows,XP,Internet Explorer,7.0,3
7608,Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_1 like Mac OS X; en-GB) Times/1.0.2,Mobile,Apple,iPhone,iPhone,iOS,4.3.1,Mozilla,Unknown,1
7602,Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; sv-SE) Times/1.3.2,Mobile,Apple,iPhone,iPhone,iOS,5.1.1,Mozilla,Unknown,1
7581,Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; HTC Desire S Build/GRJ90) Times/1.0.2,Mobile,HTC,Desire S,Unknown,Android,2.3.5,Mozilla,Unknown,2
7571,Mozilla/5.0 (Linux; U; Android 2.3.3; en-gb; GT-S5830 Build/GINGERBREAD) Times/1.2.3,Mobile,Unknown,GT-S5830,Unknown,Android,2.3.3,Mozilla,Unknown,3
7543,Mozilla/5.0 (iPad; U; CPU iPhone OS 5_1_1 like Mac OS X; fi-FI) Sunday Times/223,Mobile,Apple,iPad,iPad,iOS,5.1.1,Mozilla,Unknown,1
7484,Mozilla/5.0 (iPad; U; CPU iPhone OS 4_2_1 like Mac OS X; en-US) Sunday Times/2.1.1,Mobile,Apple,iPad,iPad,iOS,4.2.1,Mozilla,Unknown,1
7472,Mozilla/5.0 (compatible; MSIE 9.0; AOL 9.0; AOLBuild 4327.5007; Windows NT 6.0; Trident/5.0),Computer,Unknown,Unknown,Unknown,Windows,9.0,Internet Explorer,9.0,3
7467,Mozilla/5.0 (iPad; U; CPU iPhone OS 6_0 like Mac OS X; en-TT) iPadTimesAnvil/2.7,Tablet,Apple,iPad,iPad,iOS,6.0,Mozilla,Unknown,1
7462,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; MS-RTC LM 8),Computer,Unknown,Unknown,Unknown,Windows,XP,Internet Explorer,8.0,3
